author_id,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,word_count
521896b01c1a506dc4404e600fa99c5b,"is eating stroganoff, waiting for her hubby to come home and then maybe some sleep.",3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/16/09 11:23 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,15
521896b01c1a506dc4404e600fa99c5b,needs someone to drink for her on Dec. 12th since I'm pregnant and can't... lol,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,11/19/09 10:58 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,15
521896b01c1a506dc4404e600fa99c5b,Hopes no one else bought a baby book for *PROPNAME*... I'm up to three now!,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/26/09 12:38 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,15
521896b01c1a506dc4404e600fa99c5b,"Going to grandma b's for dinner, then to sheboygan falls tomorrow... .what a busy weekend",3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/25/09 06:53 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,15
521896b01c1a506dc4404e600fa99c5b,"Well, Reedsburg certainly has an interesting way of plowing the streets..... 2 more days.",3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/10/09 03:45 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,14
521896b01c1a506dc4404e600fa99c5b,More walls! More floors! I need to make the sims 2 even more amazing!!!!,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/22/09 06:49 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,14
521896b01c1a506dc4404e600fa99c5b,can finally be on the net at the same time as her husband.... hooray!,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,02/06/10 05:03 AM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,14
521896b01c1a506dc4404e600fa99c5b,Finally! Snow in Reedsburg. I'm so happy there's gonna be snow on my birthday!,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,12/03/09 06:07 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,14
521896b01c1a506dc4404e600fa99c5b,would work a spell if not for the moon being void of course...,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,11/08/09 08:13 AM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,13
521896b01c1a506dc4404e600fa99c5b,ugh... i hate this. Why is sleep such an issue when you're pregnant?,3.7,3.7,3.65,1.95,4.84,y,y,y,n,y,01/11/10 04:18 PM,29.0,334.42,88.47,0.14,348.0,0.46,0.26,13
526ac2635cb3f5e0ee5d7424e83e9107,"""I've always loved the flirtatious tango of consonants and vowels, the sturdy dependability of nouns and capricious whimsy of verbs, the strutting pageantry of the adjective and the flitting evanescence of the adverb, all kept safe and orderly by those re",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,08/03/09 08:09 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,41
526ac2635cb3f5e0ee5d7424e83e9107,"No one in ZOMBIELAND should die because they cannot afford a chainsaw, and no one should go broke because they get bit. If you agree, please post this as your status for the rest of the day.",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/09/09 01:15 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,37
526ac2635cb3f5e0ee5d7424e83e9107,"No one should die because they cannot afford health care, and no one should go broke because they get sick. If you agree, please post this as your status for the rest of the day.",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/03/09 08:20 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,35
526ac2635cb3f5e0ee5d7424e83e9107,"""We know nothing about their language, their history or what they look like. But we can assume this: they stand for everything we don't stand for. Also they told me you guys look like dorks!""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,06/18/09 01:11 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,35
526ac2635cb3f5e0ee5d7424e83e9107,"""I think of myself as an intelligent, sensitive human being with the soul of a clown which always forces me to blow it at the most important moments.""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/31/10 03:45 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,28
526ac2635cb3f5e0ee5d7424e83e9107,And sweating like demons they scream through our speakers But we leave the sound on 'cause silence is harder,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/23/10 12:22 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,19
526ac2635cb3f5e0ee5d7424e83e9107,"You would think by now I would have learned to not answer the door, when Insomnia knocks",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/06/10 12:58 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,17
526ac2635cb3f5e0ee5d7424e83e9107,Being drunk is a good disguise. I drink so I can talk to assholes. This includes me.,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/31/10 02:17 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,17
526ac2635cb3f5e0ee5d7424e83e9107,If there's no one beside you when your soul embarks. Then I'll follow you into the dark,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/30/10 02:44 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,17
526ac2635cb3f5e0ee5d7424e83e9107,"want's to have my cake and eat it too.  Also, a prize hidden in the center.",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,11/10/09 06:51 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,16
526ac2635cb3f5e0ee5d7424e83e9107,"Sometimes I think a Busou Renkin cosplay would be hilarious, then I stop and remember Papillon",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/01/09 09:00 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,16
526ac2635cb3f5e0ee5d7424e83e9107,All Hail the king of dunces. You best hold on I am opening up my mouth,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,02/05/10 12:22 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,16
526ac2635cb3f5e0ee5d7424e83e9107,Sweet tendrils grasp at my breath. Enticing wisps of freedom.  Euphoria escapes in an exhalation,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/23/09 04:04 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,15
526ac2635cb3f5e0ee5d7424e83e9107,"Like a madman laughing at the rain. A little out of touch, a little insane",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/28/10 02:52 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,15
526ac2635cb3f5e0ee5d7424e83e9107,"""Thoughts meander like a restless wind inside a letter box, they tumble blindly as ...""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,08/27/09 11:52 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,15
526ac2635cb3f5e0ee5d7424e83e9107,"If anyone is going to be on campus, please contact me (Preferably by text).",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,07/28/09 09:11 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,14
526ac2635cb3f5e0ee5d7424e83e9107,Back into playing DDO.  Anyone interested in joining in hit me up on aim,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/11/10 01:50 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,14
526ac2635cb3f5e0ee5d7424e83e9107,Was not aware of the streaming video at the ECA meeting last night....,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,12/23/09 05:40 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,13
526ac2635cb3f5e0ee5d7424e83e9107,"Even at such a young age, I understood the weight of the World",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/11/09 10:06 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,13
526ac2635cb3f5e0ee5d7424e83e9107,"""On the Radio"" is playing on the radio.  *insert ever so slight chuckle*",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,12/18/09 04:15 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,13
526ac2635cb3f5e0ee5d7424e83e9107,Does my insomnia breed mania or does my mania quell my fatigue?,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,11/21/09 05:24 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,12
526ac2635cb3f5e0ee5d7424e83e9107,- I would really enjoy a Limit Break of the valorous nature,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,07/31/09 08:45 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,12
526ac2635cb3f5e0ee5d7424e83e9107,"I am a somewhat Dark//Morbid Individual, and yet Nana makes me cringe...",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,08/13/09 09:42 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,12
526ac2635cb3f5e0ee5d7424e83e9107,As a side note: this is some Delicious Mac & Cheese!,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,10/08/09 09:19 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,11
526ac2635cb3f5e0ee5d7424e83e9107,has to wonder if West Allis is still manufacturing bomb parts,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,08/09/09 10:18 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,11
526ac2635cb3f5e0ee5d7424e83e9107,Sleeping children fear not for the Sun brings a new day,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/25/10 11:52 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,11
526ac2635cb3f5e0ee5d7424e83e9107,"From Anomynous: ""These vampires need to either get naked or die""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,10/20/09 09:10 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,11
526ac2635cb3f5e0ee5d7424e83e9107,La Dee Dee 1 2 3 *PROPNAME* the Half a Bee,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,02/02/10 07:40 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,11
526ac2635cb3f5e0ee5d7424e83e9107,There be a baker's dozen of Turkeys in my backyard,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,11/21/09 01:54 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,10
526ac2635cb3f5e0ee5d7424e83e9107,"""Really? You have to remind yourself to raise American Spirits?""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,02/10/10 12:08 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,10
526ac2635cb3f5e0ee5d7424e83e9107,Looking for the light at the end of the tunnel,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,10/08/09 08:52 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,10
526ac2635cb3f5e0ee5d7424e83e9107,I have to admit SWtOR has one awesome trailer,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,07/20/09 07:41 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,9
526ac2635cb3f5e0ee5d7424e83e9107,"""You can't blame Mad Scientists for doing mad science""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,11/09/09 04:53 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,9
526ac2635cb3f5e0ee5d7424e83e9107,I think I just dreamt about trade and commerce...,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/13/10 12:13 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,9
526ac2635cb3f5e0ee5d7424e83e9107,"""The Queen says no to pot smoking FBI members""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,11/20/09 08:05 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,9
526ac2635cb3f5e0ee5d7424e83e9107,Really do not care for my hyper metabolism,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,02/03/10 04:02 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,8
526ac2635cb3f5e0ee5d7424e83e9107,I do not understand my fascination with horoscopes,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/04/09 07:13 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,8
526ac2635cb3f5e0ee5d7424e83e9107,Only theater in the area is in Chicago....,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,06/30/09 03:22 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,8
526ac2635cb3f5e0ee5d7424e83e9107,I think I need a new Spirit Animal,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,09/15/09 08:22 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,8
526ac2635cb3f5e0ee5d7424e83e9107,Lets make the most of this Year,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/01/09 01:06 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,Anyone participating in Allods Online Closed Beta?,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,12/24/09 01:33 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,Still need to see Across the Universe,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/26/10 04:36 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,is a Fool but also a Dreamer,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,12/01/09 09:33 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,And now I am covered in glitter...,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,02/01/10 11:03 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,I think I need a new MMO...,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/09/10 01:49 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,This cat will not leave me alone...,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,10/13/09 04:43 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,"""I have a $1.57 and a nickel""",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,07/08/09 05:56 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,7
526ac2635cb3f5e0ee5d7424e83e9107,Fear and panic in the air,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/21/10 04:01 AM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,6
526ac2635cb3f5e0ee5d7424e83e9107,can't wait for the ex x-box,2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,06/21/09 12:48 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,6
526ac2635cb3f5e0ee5d7424e83e9107,"Can't Sleep, clown will eat me",2.45,2.7,3.1,4.0,4.3,n,n,n,y,y,01/15/10 04:03 PM,633.0,196606.0,98.6,0.01,198186.0,0.5,0.07,6
527ed53d2ba3a3bc417b8402d5b2f556,now knows that *PROPNAME* in his underwear is not enough to carry a movie for me anymore.  I don't blame the writers as much as I blame the director for not putting him in briefs.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/14/10 05:09 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,35
527ed53d2ba3a3bc417b8402d5b2f556,now knows that *PROPNAME* in his underwear is not enough to carry a movie for me anymore.  I don't blame the writers as much as I blame the director for not putting him in briefs.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/14/10 04:23 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,35
527ed53d2ba3a3bc417b8402d5b2f556,"killed tonight!  as soon as the powers that be crack open the door, *PROPNAME* is busting through that mofo!  Thanks for the support.  See you all at the Downtown Comedy Club Friday and Saturday.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/15/09 05:55 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,34
527ed53d2ba3a3bc417b8402d5b2f556,was ready to run around aimlessly in the City today but the rain is seeing that that doesn't happen.  I am glad to live in Cali more and more on days like this.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/24/09 03:49 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,33
527ed53d2ba3a3bc417b8402d5b2f556,"is hosting the preshow at the Downtown Comedy Club this Friday, next Friday and next Saturday.  It's ladies' month at the comedy club but you can hear your boy bring them out!",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/08/09 04:08 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,32
527ed53d2ba3a3bc417b8402d5b2f556,"cuts with his right hand and eats with his left.  So, now that he has almost cut off his left index finger, he is finding it slightly challenging to eat his dinner.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/08/10 04:29 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,32
527ed53d2ba3a3bc417b8402d5b2f556,thanks you all for the love so far.  Please keep it up and watch my shit!  i will post part 3 tonight.  put the kids to bed before you watch it.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/02/09 08:46 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,31
527ed53d2ba3a3bc417b8402d5b2f556,wants to see all your asses who are in LA at the Pig N Whistle this Tuesday at 7:30 pm.  6714 Hollywood Blvd. $10. I am HOSTING THE MOTHERFUCKING SHOW.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,07/10/09 05:29 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,30
527ed53d2ba3a3bc417b8402d5b2f556,"learned two very important life mantras: 1. Treat others as THEY want to be treated, not as you want to be treated yourself.  2. Fight principles, not opponents.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/26/10 07:01 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,28
527ed53d2ba3a3bc417b8402d5b2f556,is at the Underground Comedy Lounge in Downtown LA this Wednesday at 8 and the Downtown comedy Club this Friday and Saturday at 9pm.  See you all there!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/12/09 04:51 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,28
527ed53d2ba3a3bc417b8402d5b2f556,y'all made it happen.  got the numbers in the triple digits in under 2 days!  the second clip is gonna be up within an hour!!  get at me.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/01/09 02:32 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,28
527ed53d2ba3a3bc417b8402d5b2f556,had another solid show at the DTCC.  Love to *PROPNAME* and *PROPNAME* (and Mo in her absence) and all my funny buddies who also took the stage.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/06/09 04:48 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,27
527ed53d2ba3a3bc417b8402d5b2f556,is hosting *PROPNAME*'s Room at the Comic Strip Live this Friday at 6!  Come see me and my superfriends rock the joint and preparty with us!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/22/09 05:03 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,26
527ed53d2ba3a3bc417b8402d5b2f556,is back at it again at the PIG N WHISTLE!!! 7:30pm.  $5 + 1 drink.  Funny shit.  Be there and watch me do my thing.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,07/27/09 09:07 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,25
527ed53d2ba3a3bc417b8402d5b2f556,"would like to meet the man who thought that 8am was an acceptable time to start a meeting on Saturday.  (By meet, I mean shank).",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,09/26/09 02:45 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,25
527ed53d2ba3a3bc417b8402d5b2f556,wants you all to come see him tonight at the Downtown Comedy Club.  I'm bringin the ladies up proper!  See you at 8 downtown!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/09/09 07:05 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,24
527ed53d2ba3a3bc417b8402d5b2f556,is telling jokes tomorrow night at the Pig N Whistle in Hollywood.  7:30pm.  $10 cover and no drink minimum.  Be effing there or else.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,07/06/09 08:50 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,24
527ed53d2ba3a3bc417b8402d5b2f556,got a new blackberry to hold him over until he can get the droid.  not everyone's phone numbers are making the switch.  just saying...,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/08/10 10:12 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,24
527ed53d2ba3a3bc417b8402d5b2f556,has one final part of his routine to release.  He will try to get to that sometime tomorrow.  Keep watching the other stuff though!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/05/09 07:37 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,24
527ed53d2ba3a3bc417b8402d5b2f556,"is not participating in society today.  If that is a problem, you are free to leave a message with the receptionist I don't have.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/21/09 11:57 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,24
527ed53d2ba3a3bc417b8402d5b2f556,"is diggin ""Who I Am"" by *PROPNAME* and the Administration.   It's a surprisingly mature and grown up album and the guitars are insane.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,02/06/10 12:11 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,23
527ed53d2ba3a3bc417b8402d5b2f556,is coming to New York City in late October.  Shout out to KWeeze and the kids from the Comic Strip!  Get at me.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,09/30/09 02:08 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,23
527ed53d2ba3a3bc417b8402d5b2f556,"saw *PROPNAME* yesterday.  More importantly, he saw a bum scream,  ""If you ever touched my sister I'd fuck you up"" to *PROPNAME* yesterday.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/17/09 10:44 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,23
527ed53d2ba3a3bc417b8402d5b2f556,"almost sliced his finger to the white meat.  APparently OJ's knife techniques don't work on pepper jack cheese, only on white girls (allegedly).",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/07/10 10:51 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,23
527ed53d2ba3a3bc417b8402d5b2f556,SAT proctor by day//stand-up comic by night.  Come to the Downtown Comedy Club tonight and see me and my friends put in work!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/05/09 09:32 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,23
527ed53d2ba3a3bc417b8402d5b2f556,had a solid set tonight at Wild Wednesdays.  Get ready for the long version Friday and Saturday at the Downtown Comedy Club!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/28/10 06:50 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,22
527ed53d2ba3a3bc417b8402d5b2f556,will post part 2 of his set after his views are in the triple digits.  y'all don't wanna miss this next bit!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,09/29/09 07:33 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,22
527ed53d2ba3a3bc417b8402d5b2f556,"put in work again last night at the Pig N Whistle. Thakns to those who came.  Next week, he should be hosting.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,07/29/09 04:32 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,22
527ed53d2ba3a3bc417b8402d5b2f556,reminds all y'all SoCal folk to bring ya asses to the Pig N Whistle tomorrow.   7:30.  I am hosting.  6714 Hollywood Blvd.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,07/13/09 06:20 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,22
527ed53d2ba3a3bc417b8402d5b2f556,remembers with gratitude a specific Thanksgiving involving two cool kids from Humboldt County in New Jersey and Massachusetts.  Blessings to all.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,11/26/09 07:23 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,21
527ed53d2ba3a3bc417b8402d5b2f556,has heard *PROPNAME*'s tragic call to keep my shit together and live life properly. Love those you have and avoid drama.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/17/09 04:47 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,21
527ed53d2ba3a3bc417b8402d5b2f556,is sick of people having good Mondays.  Get the memo people -- you're supposed to be cursing the skies! ...God bless.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/12/09 06:58 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,21
527ed53d2ba3a3bc417b8402d5b2f556,heard that *PROPNAME* is headed back to the WWE temporarily and literally almost peed in his pants with Glee.  ahhhhhhhhhhhhhhhhhhhhhhhh,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/16/09 11:52 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,20
527ed53d2ba3a3bc417b8402d5b2f556,is standing up to begin the year.  See you all at the Downtown Comedy Club in an hour.  Ready? Go.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/02/09 03:01 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,20
527ed53d2ba3a3bc417b8402d5b2f556,needs to find someone to twist his hair and start his dreads.  anyone in the LA area worthy of recommendation?,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,11/05/09 11:23 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,20
527ed53d2ba3a3bc417b8402d5b2f556,is trying to figure out the tornado winds outside right now.  This is LA people.  Let us not forget.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,12/23/09 04:47 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,19
527ed53d2ba3a3bc417b8402d5b2f556,is holding out hope that the steelers can sneak into the playoffs even though they clearly don't deserve it.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/03/09 07:25 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,19
527ed53d2ba3a3bc417b8402d5b2f556,wtf is up with the mlb playoffs?  every team that advanced has a ridiculous 9th inning comeback story.  wow!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/13/09 01:56 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,19
527ed53d2ba3a3bc417b8402d5b2f556,wants a Droid but has to wait almost a year for the new every two to kick in.,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,11/16/09 04:45 AM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,18
527ed53d2ba3a3bc417b8402d5b2f556,is headed to new York City tomorrow!  Gladys's room stand up!  i will see you all on Friday!,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,10/19/09 08:11 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,18
527ed53d2ba3a3bc417b8402d5b2f556,is taking suggestions for blog post for the new Planet Jules website.  What do y'all want to see//hear?,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,09/18/09 07:18 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,18
527ed53d2ba3a3bc417b8402d5b2f556,"is expecting everyone in LA at the Downtown Comedy Club tonight and//or tomorrow night for these jokes, yo.",3.35,2.75,2.85,3.1,4.15,n,n,n,n,y,01/29/10 05:49 PM,789.0,303058.0,97.74,0.01,307565.0,0.5,0.07,18
